Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,Preprocessed_review
Morocco,Guercif,Cih,05356-75666,"Ave Mohamed Vi Bd Moulay Youssef Route D Oujda 37, Guercif 35100",cihbank.ma,Reda Khalil,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/110145979337582995934/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Guercif,Bmce Bank,Not available,"6Mg3+Pvw, Guercif 35100",not available,Jhcbhk Hh,1,Très mauvais,2017-06-29,0,https://www.google.com/maps/contrib/115940556580833941994/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Guercif,Crédit Agricole,Not available,"6Mh2+2Pf, Guercif",not available,Imad Amahrech,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/110195972932280364267/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Guercif,Crédit Agricole,Not available,"6Mh2+2Pf, Guercif",not available,Imad Amahrech,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/110195972932280364267/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Guercif,Crédit Agricole,Not available,"6Mh2+2Pf, Guercif",not available,Imad Amahrech,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/110195972932280364267/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Guercif,Crédit Agricole,Not available,"6Mh2+2Pf, Guercif",not available,Imad Amahrech,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/110195972932280364267/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Guercif,Crédit Agricole,Not available,"6Mh2+2Pf, Guercif",not available,Imad Amahrech,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/110195972932280364267/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Guercif,Crédit Agricole,Not available,"6Mh2+2Pf, Guercif",not available,Imad Amahrech,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/110195972932280364267/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Guercif,Crédit Agricole,Not available,"6Jgx+Fg6, Guercif 35100",not available,Sarah Sarah,1,Très mauvais,2021-06-28,0,https://www.google.com/maps/contrib/101335752121053192508/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Kenitra,Crédit Agricole Du Maroc - Succursale De Kénitra,Not available,"7C58+P8R, P4266, Kénitra",creditagricole.ma,Ikram Aaddi,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/106192988340930512640/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Banque Populaire Ibn Battouta,Not available,"7C65+Fp7, Av. Abou Bakr Seddik, Kénitra",gbp.ma,El Khalil Semlali Fathi,1,Très mauvais,2019-06-29,0,https://www.google.com/maps/contrib/104220805390130708625/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Kenitra,Agence Bmce Banque Kenitra Avenue Mly Abdelazziz,Not available,"7C43+Fjf, Angle Rue Ahmed Amine &, Av. Moulay Abdelazziz, Kenitra",not available,Anas Sb,4,bon,2017-06-29,0,https://www.google.com/maps/contrib/102327313236267595775/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Morocco,Kenitra,Banque Populaire,05373-59045,"Bloc I, A, Kenitra",not available,Adnane Rouhi,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/105210823425033347545/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Morocco,Kenitra,Banque Populaire - Succursale De Kénitra,05373-77581,"7C79+Cqg, Kenitra",gbp.ma,Red One,1,Le pire service de cette agence,2022-06-28,0,https://www.google.com/maps/contrib/102944878401009476781/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,pire service cette agence
Morocco,Kenitra,Attijariwafa Bank,05373-92389,"7C5V+Xch, Rue 164, Kénitra",not available,David Simo,3,neutre,2016-06-29,0,https://www.google.com/maps/contrib/103316221775340170255/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Kenitra,Crédit Du Maroc مصرف المغرب,05373-61538,"5, Lotissement Al Wahda, Bir Errami, Av. Mohamed V, Kénitra 14000",not available,Said Marhfoul,3,neutre,2016-06-29,0,https://www.google.com/maps/contrib/108761745165915395856/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Kenitra,Banque Populaire Bab Fes,Not available,"Avenue Mohamed V, Av. Palestine, Kenitra",not available,Khalid Amlal,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/104742597867372561471/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Banque Populaire - Agence Maamora,Not available,"7C68+P2V, Av. Al Istiqlal, Kénitra",gbp.ma,Benzine Rachid,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/106648606582641337494/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Attijariwafa Bank,Not available,"&, Avenue Mohamed V, Av. Mohamed El Qori, Kenitra",not available,Issam Baggar,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/105137234660011167841/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Morocco,Kenitra,Société Générale Riad Kenitra,05224-24242,"87, Bd. Mohammed V, Kénitra 14050",sgmaroc.com,Aymen Riade,1,Très mauvais,2019-06-29,0,https://www.google.com/maps/contrib/109535098335198007434/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Kenitra,Société Générale Kenitra Principale,05224-24242,"311 Av. Mohamed V, Kénitra 14000",sgmaroc.com,Ouidad Merroun,5,Très bon,2021-06-28,0,https://www.google.com/maps/contrib/118187783898602313103/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Bank Of Africa,0677-333155,"7C6R+J4H, Av. Bacha Abdelhamid El Alaoui, Kénitra",not available,Ayman En,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/107513522345204931588/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Banque Populaire Val Fleury,05373-69534,"Av. Said Daoudi, Kénitra",gbp.ma,Marakkchi Youssfe,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/110452746539889258487/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Banque Crédit Du Maroc,05373-78046,"7C6C+H7F, Kenitra",not available,Osama Sayad,1,Banque du Maroc,2018-06-29,0,https://www.google.com/maps/contrib/108058515326611011662/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,banque maroc
Morocco,Kenitra,Société Générale Kenitra Imam Ali,05373-69080,"Avenue Imam Ali, Kénitra 14000",sgmaroc.com,Omar Mahtat,2,mauvais,2020-06-28,0,https://www.google.com/maps/contrib/114714750539759465404/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Morocco,Kenitra,Credit Agricole Du Maroc,Not available,"Avenue Imam Ali, Kénitra",not available,Omar Mahtat,3,neutre,2020-06-28,0,https://www.google.com/maps/contrib/114714750539759465404/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Kenitra,Cih Bank,05373-76251,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010",cihbank.ma,Wiam Dacha,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/113014187349529788448/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Société Générale Nafoura Kenitra,05373-29040,"2 Rue De La Reine Elizabeth, Elisabeth 14060",sgmaroc.com,Omar Mahtat,3,neutre,2020-06-28,0,https://www.google.com/maps/contrib/114714750539759465404/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Kenitra,Bmce Bank,05373-29460,"363 Av. Mohamed V, Kénitra",not available,Mahmouz,5,Très bon,2016-06-29,0,https://www.google.com/maps/contrib/113732086718823581831/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Banque Populaire Dalia,Not available,"7C69+Fv9, Av. Mohamed V, Kénitra",gbp.ma,Nano Nour,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/116121055360742754753/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Kenitra,Banque Populaire Hadada,05373-54462,"799M+Crw, Kénitra",gbp.ma,Medicadis,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/117825108610951332948/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Crédit Agricole,05373-56474,"79Cx+296, Kénitra",creditagricole.ma,Zaza Ahmed,4,bon,2024-05-30,0,https://www.google.com/maps/contrib/117447577883216429494/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Morocco,Kenitra,Banque Populaire Agence Haouzia,05373-57926,"799Q+Qj9, Kénitra",gbp.ma,Oujda Med Oujda,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/113354100795832189284/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Kenitra,Bmci,05373-69040,"Angle Rue 9 Et Av. Mohamed V, Kénitra 14000",bmci.ma,Zakaria Ben,2,mauvais,2018-06-29,0,https://www.google.com/maps/contrib/118245167560785435427/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Morocco,Kenitra,Umnia Bank Kénitra,05226-46264,"Angle Avenue Mohamed Diouri Et Rue Hamman El Fatouki, Kenitra 14000",umniabank.ma,Saj Hussain,5,Très bon,2023-11-30,0,https://www.google.com/maps/contrib/109931505159648416382/reviews?hl=fr,Nous vous remercions pour votre avis et au plaisir de vous accompagner,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khemisset,Banque Populaire,05375-59523,"Rwfm+Xrg, N6, Khemisset",gbp.ma,Boussif Imad,5,Très bon,2016-06-29,0,https://www.google.com/maps/contrib/104114683063413885515/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khemisset,Société Générale Bank,05375-59900,"Angle Bd. Mohammed V Et Rue M'Barek El Bekkaî, Khémisset 15010",sgmaroc.com,Somaya Maziane,3,neutre,2020-06-28,0,https://www.google.com/maps/contrib/115696703068456806191/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khemisset,Bank Of Africa,0697-039077,"Rwgh+Ffh, Av. Mohamed V, Khémisset",not available,Ben Rachid,1,Très mauvais,2017-06-29,0,https://www.google.com/maps/contrib/116840885929353155648/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Khemisset,Cih Bank,05375-55023,"Rue Mbarek Bakkay, Av Ibn Batouta, Khémisset 15010",cihbank.ma,Ben Rachid,2,mauvais,2017-06-29,0,https://www.google.com/maps/contrib/116840885929353155648/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Morocco,Khemisset,Cih Bank Agence,05375-51700,"V Lotissement، Lot 294/299 Ave Mohamed Zerktouni, Khemisset 15010",cihbank.ma,Issam Bensalah,3,neutre,2022-06-28,0,https://www.google.com/maps/contrib/117431950285818321302/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khemisset,Cih Bank Agence,05375-51700,"V Lotissement، Lot 294/299 Ave Mohamed Zerktouni, Khemisset 15010",cihbank.ma,Issam Bensalah,3,neutre,2022-06-28,0,https://www.google.com/maps/contrib/117431950285818321302/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khemisset,Crédit Du Maroc,05375-55735,"Rwfj+Xr7, Khémisset",creditdumaroc.ma,Mohcin Bajja,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/109773612728903353813/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khemisset,Direction Régionale Crédit Agricole,05375-57088,"Rwfp+P3X, N6, Khemisset",creditagricole.ma,Ben Rachid,3,neutre,2017-06-29,0,https://www.google.com/maps/contrib/116840885929353155648/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khemisset,Al Barid Bank,Not available,"Rwjf+Xp8, Rue Mohamed Zerktouni, Khémisset",not available,Meryame Bousselmame,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/104010371665069185268/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khemisset,Attijariwafa Bank,Not available,"Rwgf+H53, Khémisset",not available,Abdelkrim Ouchaou,1,Très mauvais,2021-06-28,0,https://www.google.com/maps/contrib/104700859251013319847/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Khemisset,Crédit Agricole,Not available,"Rwgg+G5R, Khémisset",not available,Mohcin Bajja,5,"Autrefois exclusivement axé sur l'agriculture, ce réseau bancaire s'est diversifié à partir des années 1990 vers l'agroalimentaire, le financement hypothécaire puis vers tous les secteurs économiques. En juillet 2017, le Crédit Agricole du …",2019-06-29,0,https://www.google.com/maps/contrib/109773612728903353813/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,autrefois exclusivement axé lagriculture réseau bancaire sest diversifié partir années 1990 vers lagroalimentaire financement hypothécaire puis vers tous secteurs économiques juillet 2017 crédit agricole …
Morocco,Khemisset,Crédit Agricole,Not available,"Rwgg+G5R, Khémisset",not available,Mohcin Bajja,5,"Autrefois exclusivement axé sur l'agriculture, ce réseau bancaire s'est diversifié à partir des années 1990 vers l'agroalimentaire, le financement hypothécaire puis vers tous les secteurs économiques. En juillet 2017, le Crédit Agricole du …",2019-06-29,0,https://www.google.com/maps/contrib/109773612728903353813/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,autrefois exclusivement axé lagriculture réseau bancaire sest diversifié partir années 1990 vers lagroalimentaire financement hypothécaire puis vers tous secteurs économiques juillet 2017 crédit agricole …
Morocco,Khemisset,الشركة العامة للأبناك,05375-59557,"Rwgj+2J2, Khémisset",not available,Mohcin Bajja,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/109773612728903353813/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khenifra,Attijariwafa Bank,05353-82054,"W8Pr+W2R, Rte Verd Amalou Ighribine, Khénifra",not available,Ayoub Ouzzine,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/111019899436362216957/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khenifra,Crédit Du Maroc,05353-84627,"N° 11 Boulevard Zerktouni, Cité Ennajah, Khénifra 20000",not available,Jules Cesar,1,Très mauvais,2017-06-29,0,https://www.google.com/maps/contrib/108920478919274164555/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Khenifra,Bank Of Africa,05355-87111,"W8Mh+V7X, Khénifra",not available,Mouad Mr-Dark,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/102872799663707102494/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khenifra,Bank Of Africa,05355-87111,"W8Mh+V7X, Khénifra",not available,Mouad Mr-Dark,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/102872799663707102494/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khenifra,Credit Agricole,05353-84876,"W8Qm+Cqm, Khénifra",creditagricole.ma,Bouchra Kar,1,Très mauvais,2019-06-29,0,https://www.google.com/maps/contrib/101812869622348678971/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Khenifra,Banque Populaire,Not available,"W8Qg+9Mg, Khénifra",gbp.ma,Androider Id,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/111847519969350511390/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Morocco,Khenifra,Banque Populaire,Not available,"W8Qv+4Q7, P7306, Khénifra",gbp.ma,Francisco Oliver Fajardo Moreno,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/103307589758620188481/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khenifra,Société Générale,05353-89035,"Rue 4 343 Boulevard Zerktouni Quartier Mitchfessan, Khénifra 54000",sgmaroc.com,Fhgt Ertt,4,bon,2019-06-29,0,https://www.google.com/maps/contrib/101094947984384306741/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Morocco,Khenifra,Société Générale,05353-89035,"Rue 4 343 Boulevard Zerktouni Quartier Mitchfessan, Khénifra 54000",sgmaroc.com,Fhgt Ertt,4,bon,2019-06-29,0,https://www.google.com/maps/contrib/101094947984384306741/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Morocco,Khenifra,Cdm,Not available,"W8Mj+Jq8, P24, Khénifra",not available,Fadma Assouso,1,Très mauvais,2019-06-29,0,https://www.google.com/maps/contrib/116848948870251795371/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Khouribga,Société Générale Bank,05235-82090,"Boulevard Zellaqa, 53 Lotissement Iqbal, Khouribga 25000",sgmaroc.com,Adil Karym,1,Très mauvais,2023-10-31,0,https://www.google.com/maps/contrib/108054963069922026310/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Khouribga,Umnia Bank Khouribga,05226-46264,"Et Rue Charkaoua, Angle Place Moujahidine, Khouribga",umniabank.ma,Adil Hamoumi,5,Très bon,2021-06-28,0,https://www.google.com/maps/contrib/107787721248023047272/reviews?hl=fr,Nous vous remercions pour votre avis et au plaisir de vous accompagner,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Banque Populaire,0615-769152,"V3Jp+Jxp, Khouribga",not available,موسيقى و افلام تركية جديدة,1,Très mauvais,2020-06-28,0,https://www.google.com/maps/contrib/102215753373532595134/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Khouribga,Banque Populaire Agence Qods,05235-61073,"V3Q8+6M9, Bd Abderrahim Bouabid, Khouribga",not available,Rachimen Lee,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/113142373868687652889/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khouribga,Groupe Banque Populaire - Agence Centrale,Not available,"V3Pq+Hj2, Khouribga",not available,Oussala Mohamed,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/106776833012315786485/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Groupe Banque Populaire - Agence Centrale,Not available,"V3Pq+Hj2, Khouribga",not available,Oussala Mohamed,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/106776833012315786485/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Attijariwafa Bank,Not available,"V3Mh+8Q3, Khouribga",not available,Youssef Gaini,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/102733648810383822226/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Credit Agricole,Not available,"V3Pq+Cfw, Khouribga",not available,الحسين قاسمي,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/109423407546216696137/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Banque Cih,05234-92113,"5 Bd Marrakech, Khouribga 25000",cihbank.ma,Zineb Almaach,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/111191978059885456674/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Banque Bmce,Not available,"V3Mf+Gpr, Bd Palestine, Khouribga",not available,Ayoub Kalkhi,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/110508604495931808985/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khouribga,Banque Bmce,Not available,"V3Mf+Gpr, Bd Palestine, Khouribga",not available,Ayoub Kalkhi,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/110508604495931808985/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khouribga,Attijariwafa Banque,Not available,"V3R8+W7C, Khouribga",not available,Youness Zoubir,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/113996689615089204078/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Bmce,Not available,"V3Pr+J5P Ensemble Artisanal, Khouribga",not available,Youness Benbraitit,4,bon,2024-05-28,0,https://www.google.com/maps/contrib/106910349829493781057/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Morocco,Khouribga,Bmci Bank,Not available,"18 Rue Du Four،, خريبڭة،",not available,Adam Tri - Kids Songs And Nursery Rhyme,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/100839711605883252472/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Bmci Bank,Not available,"18 Rue Du Four،, خريبڭة،",not available,Adam Tri - Kids Songs And Nursery Rhyme,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/100839711605883252472/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Bmci Bank,Not available,"18 Rue Du Four،, خريبڭة،",not available,Adam Tri - Kids Songs And Nursery Rhyme,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/100839711605883252472/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Canal M,Not available,"V4Q3+28M, Khouribga",not available,Meryem Mery,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/118262120576538798159/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Canal M,Not available,"V4Q3+28M, Khouribga",not available,Meryem Mery,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/118262120576538798159/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Canal M,Not available,"V4Q3+28M, Khouribga",not available,Meryem Mery,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/118262120576538798159/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Canal M,Not available,"V4Q3+28M, Khouribga",not available,Meryem Mery,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/118262120576538798159/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Cash Plus Khouribga Marjane First,0663-579152,"Hay Alwifak, 11 Bloc B Bd Brahim Roudani, Khouribga",cashplus.ma,Ayoub Oucha,5,Très bon,2023-09-01,0,https://www.google.com/maps/contrib/105887076304824742733/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Cih Banque,05235-82170,"Bd Mohammed Vi, Rue Abdelkhalek Toress, Torres 25000",cihbank.ma,Around The World,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/114378203069293256977/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Cih Bank,05235-82070,"Rue Cheikh Chouaib Doukkali, Rue De La Mosquee 19, Khouribga 25000",cihbank.ma,Hassan Chaouqane,1,Très mauvais,2024-02-28,0,https://www.google.com/maps/contrib/102887693077886465808/reviews?hl=fr,"Accueillir,
Nous sommes désolés de n'avoir pas pu répondre à vos attentes.
Nous vous invitons à nous contacter au 4747 ou reclamations-clients@cihbank.ma, nous ferons de notre mieux pour vous offrir un meilleur service.",0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Morocco,Khouribga,Wafacash,0664-462379,"Boulevard Du 16 Novembre, Bloc R, N° 145, Nahda, À, Khouribga",wafacash.com,Rachida Mtazi,5,Très bon,2023-09-01,0,https://www.google.com/maps/contrib/114233818636032521781/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Wafacash,0664-462379,"Boulevard Du 16 Novembre, Bloc R, N° 145, Nahda, À, Khouribga",wafacash.com,Rachida Mtazi,5,Très bon,2023-09-01,0,https://www.google.com/maps/contrib/114233818636032521781/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Khouribga,Barid Cash,Not available,"V4Q3+28X, Khouribga",not available,Mehdi Ro,3,neutre,2021-06-28,0,https://www.google.com/maps/contrib/113315010213656969966/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khouribga,Barid Cash,Not available,"V4Q3+28X, Khouribga",not available,Mehdi Ro,3,neutre,2021-06-28,0,https://www.google.com/maps/contrib/113315010213656969966/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Morocco,Khouribga,Cashplus Bd Brahim Roudani,05234-97458,"Hay Alwifak, 11 Bloc B, Bd Brahim Roudani, Khouribga",cashplus.ma,Hamza Mourid,5,Très bon,2023-10-01,0,https://www.google.com/maps/contrib/111805133947668457809/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Ksar El Kebir,Banque Populaire,05399-07656,"2422+37H, Ksar El-Kébir",gbp.ma,نورالدين الداودي,2,normale,2022-06-28,1,https://www.google.com/maps/contrib/105936058585349418735/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,normale
Morocco,Ksar El Kebir,Banque Populaire,05399-07656,"2422+37H, Ksar El-Kébir",gbp.ma,نورالدين الداودي,2,normale,2022-06-28,1,https://www.google.com/maps/contrib/105936058585349418735/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,normale
Morocco,Ksar El Kebir,Banque Populaire,05399-07656,"2422+37H, Ksar El-Kébir",gbp.ma,نورالدين الداودي,2,normale,2022-06-28,1,https://www.google.com/maps/contrib/105936058585349418735/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,normale
Morocco,Ksar El Kebir,القرض الفلاحي,05372-08219,"232Q+Rwp, Ksar El-Kébir",creditagricole.ma,أحداث القصر الكبير,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/104069002857420438952/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Ksar El Kebir,Société Générale Bank,05399-08040,"Av. 20 Août, Ksar El-Kébir",sgmaroc.com,Lahrech Jawad,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/101032471484579481429/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Morocco,Ksar El Kebir,Attijariwafa Bank,05399-04667,"X3Wv+2Jq, Av. Mohamed V, Ksar El-Kébir",not available,Ahmed Elamri,2,mauvais,2023-06-28,0,https://www.google.com/maps/contrib/110081711167685223049/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Morocco,Ksar El Kebir,Attijariwafa Bank,05399-04667,"X3Wv+2Jq, Av. Mohamed V, Ksar El-Kébir",not available,Ahmed Elamri,2,mauvais,2023-06-28,0,https://www.google.com/maps/contrib/110081711167685223049/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Morocco,Ksar El Kebir,Banque Cih,05399-02285,"4 Av. Mohamed V, Ksar El-Kébir 92150",cihbank.ma,Imad Soussi,1,Très mauvais,2020-06-28,0,https://www.google.com/maps/contrib/104782394565030690785/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
